state_name,state_pop,st_code,county,county_name_long,county_pop,county_name,state
north carolina,10611862,37,159,Rowan County,141262,Rowan,NC
north carolina,10611862,37,161,Rutherford County,66826,Rutherford,NC
north carolina,10611862,37,163,Sampson County,63626,Sampson,NC
north carolina,10611862,37,165,Scotland County,34810,Scotland,NC
north carolina,10611862,37,167,Stanly County,62075,Stanly,NC
north carolina,10611862,37,169,Stokes County,45467,Stokes,NC
north carolina,10611862,37,171,Surry County,71948,Surry,NC
north carolina,10611862,37,173,Swain County,14245,Swain,NC
north carolina,10611862,37,175,Transylvania County,34215,Transylvania,NC
north carolina,10611862,37,177,Tyrrell County,4131,Tyrrell,NC
north carolina,10611862,37,179,Union County,235908,Union,NC
north carolina,10611862,37,181,Vance County,44582,Vance,NC
north carolina,10611862,37,183,Wake County,1092305,Wake,NC
north carolina,10611862,37,185,Warren County,19807,Warren,NC
north carolina,10611862,37,187,Washington County,11859,Washington,NC
north carolina,10611862,37,189,Watauga County,55945,Watauga,NC
north carolina,10611862,37,191,Wayne County,123248,Wayne,NC
north carolina,10611862,37,193,Wilkes County,68557,Wilkes,NC
north carolina,10611862,37,195,Wilson County,81455,Wilson,NC
north carolina,10611862,37,197,Yadkin County,37543,Yadkin,NC
north carolina,10611862,37,199,Yancey County,17903,Yancey,NC
michigan,10045029,26,001,Alcona County,10362,Alcona,MI
michigan,10045029,26,003,Alger County,9097,Alger,MI
michigan,10045029,26,005,Allegan County,117327,Allegan,MI
michigan,10045029,26,007,Alpena County,28360,Alpena,MI
michigan,10045029,26,009,Antrim County,23365,Antrim,MI
michigan,10045029,26,011,Arenac County,15041,Arenac,MI
michigan,10045029,26,013,Baraga County,8320,Baraga,MI
michigan,10045029,26,015,Barry County,61157,Barry,MI
michigan,10045029,26,017,Bay County,103923,Bay,MI
michigan,10045029,26,019,Benzie County,17753,Benzie,MI
michigan,10045029,26,021,Berrien County,154141,Berrien,MI
michigan,10045029,26,023,Branch County,43622,Branch,MI
michigan,10045029,26,025,Calhoun County,134487,Calhoun,MI
michigan,10045029,26,027,Cass County,51653,Cass,MI
michigan,10045029,26,029,Charlevoix County,26244,Charlevoix,MI
michigan,10045029,26,031,Cheboygan County,25413,Cheboygan,MI
michigan,10045029,26,033,Chippewa County,37517,Chippewa,MI
michigan,10045029,26,035,Clare County,30757,Clare,MI
michigan,10045029,26,037,Clinton County,79332,Clinton,MI
michigan,10045029,26,039,Crawford County,13901,Crawford,MI
michigan,10045029,26,041,Delta County,35857,Delta,MI
michigan,10045029,26,043,Dickinson County,25383,Dickinson,MI
michigan,10045029,26,045,Eaton County,109826,Eaton,MI
michigan,10045029,26,047,Emmet County,33308,Emmet,MI
michigan,10045029,26,049,Genesee County,406892,Genesee,MI
michigan,10045029,26,051,Gladwin County,25337,Gladwin,MI
michigan,10045029,26,053,Gogebic County,15096,Gogebic,MI
michigan,10045029,26,055,Grand Traverse County,92573,Grand Traverse,MI
michigan,10045029,26,057,Gratiot County,40599,Gratiot,MI
michigan,10045029,26,059,Hillsdale County,45749,Hillsdale,MI
michigan,10045029,26,061,Houghton County,36219,Houghton,MI
michigan,10045029,26,063,Huron County,31166,Huron,MI
michigan,10045029,26,065,Ingham County,292735,Ingham,MI
michigan,10045029,26,067,Ionia County,64210,Ionia,MI
michigan,10045029,26,069,Iosco County,25081,Iosco,MI
michigan,10045029,26,071,Iron County,11117,Iron,MI
michigan,10045029,26,073,Isabella County,70562,Isabella,MI
michigan,10045029,26,075,Jackson County,158823,Jackson,MI
michigan,10045029,26,077,Kalamazoo County,264870,Kalamazoo,MI
michigan,10045029,26,079,Kalkaska County,17824,Kalkaska,MI
michigan,10045029,26,081,Kent County,653786,Kent,MI
michigan,10045029,26,083,Keweenaw County,2113,Keweenaw,MI
michigan,10045029,26,085,Lake County,11881,Lake,MI
michigan,10045029,26,087,Lapeer County,88028,Lapeer,MI
michigan,10045029,26,089,Leelanau County,21764,Leelanau,MI
michigan,10045029,26,091,Lenawee County,98266,Lenawee,MI
michigan,10045029,26,093,Livingston County,191224,Livingston,MI
michigan,10045029,26,095,Luce County,6283,Luce,MI
michigan,10045029,26,097,Mackinac County,10787,Mackinac,MI
michigan,10045029,26,099,Macomb County,874759,Macomb,MI
michigan,10045029,26,101,Manistee County,24528,Manistee,MI
michigan,10045029,26,103,Marquette County,66516,Marquette,MI
michigan,10045029,26,105,Mason County,29100,Mason,MI
michigan,10045029,26,107,Mecosta County,43545,Mecosta,MI
michigan,10045029,26,109,Menominee County,22983,Menominee,MI
michigan,10045029,26,111,Midland County,83209,Midland,MI
michigan,10045029,26,113,Missaukee County,15113,Missaukee,MI
michigan,10045029,26,115,Monroe County,150439,Monroe,MI
michigan,10045029,26,117,Montcalm County,63968,Montcalm,MI
michigan,10045029,26,119,Montmorency County,9265,Montmorency,MI
michigan,10045029,26,121,Muskegon County,173588,Muskegon,MI
michigan,10045029,26,123,Newaygo County,48892,Newaygo,MI
michigan,10045029,26,125,Oakland County,1259201,Oakland,MI
michigan,10045029,26,127,Oceana County,26625,Oceana,MI
michigan,10045029,26,129,Ogemaw County,20952,Ogemaw,MI
michigan,10045029,26,131,Ontonagon County,5795,Ontonagon,MI
michigan,10045029,26,133,Osceola County,23341,Osceola,MI
michigan,10045029,26,135,Oscoda County,8276,Oscoda,MI
michigan,10045029,26,137,Otsego County,24665,Otsego,MI
michigan,10045029,26,139,Ottawa County,290494,Ottawa,MI
michigan,10045029,26,141,Presque Isle County,12738,Presque Isle,MI
michigan,10045029,26,143,Roscommon County,23884,Roscommon,MI
michigan,10045029,26,145,Saginaw County,190800,Saginaw,MI
michigan,10045029,26,147,St. Clair County,159337,St. Clair,MI
michigan,10045029,26,149,St. Joseph County,61043,St. Joseph,MI
michigan,10045029,26,151,Sanilac County,41182,Sanilac,MI
michigan,10045029,26,153,Schoolcraft County,8068,Schoolcraft,MI
michigan,10045029,26,155,Shiawassee County,68192,Shiawassee,MI
michigan,10045029,26,157,Tuscola County,52516,Tuscola,MI
michigan,10045029,26,159,Van Buren County,75448,Van Buren,MI
michigan,10045029,26,161,Washtenaw County,370963,Washtenaw,MI
michigan,10045029,26,163,Wayne County,1753893,Wayne,MI
michigan,10045029,26,165,Wexford County,33466,Wexford,MI
new jersey,8936574,34,001,Atlantic County,265429,Atlantic,NJ
new jersey,8936574,34,003,Bergen County,936692,Bergen,NJ
new jersey,8936574,34,005,Burlington County,445384,Burlington,NJ
new jersey,8936574,34,007,Camden County,507078,Camden,NJ
new jersey,8936574,34,009,Cape May County,92560,Cape May,NJ
new jersey,8936574,34,011,Cumberland County,150972,Cumberland,NJ
new jersey,8936574,34,013,Essex County,799767,Essex,NJ
new jersey,8936574,34,015,Gloucester County,291408,Gloucester,NJ
new jersey,8936574,34,017,Hudson County,676061,Hudson,NJ
new jersey,8936574,34,019,Hunterdon County,124714,Hunterdon,NJ
new jersey,8936574,34,021,Mercer County,369811,Mercer,NJ
new jersey,8936574,34,023,Middlesex County,829685,Middlesex,NJ
new jersey,8936574,34,025,Monmouth County,621354,Monmouth,NJ
new jersey,8936574,34,027,Morris County,494228,Morris,NJ
new jersey,8936574,34,029,Ocean County,601651,Ocean,NJ
new jersey,8936574,34,031,Passaic County,503310,Passaic,NJ
new jersey,8936574,34,033,Salem County,62607,Salem,NJ
new jersey,8936574,34,035,Somerset County,331164,Somerset,NJ
new jersey,8936574,34,037,Sussex County,140799,Sussex,NJ
new jersey,8936574,34,039,Union County,558067,Union,NJ
new jersey,8936574,34,041,Warren County,105779,Warren,NJ
virginia,8626207,51,001,Accomack County,32412,Accomack,VA
virginia,8626207,51,003,Albemarle County,108718,Albemarle,VA
virginia,8626207,51,005,Alleghany County,14910,Alleghany,VA
virginia,8626207,51,007,Amelia County,13013,Amelia,VA
virginia,8626207,51,009,Amherst County,31666,Amherst,VA
virginia,8626207,51,011,Appomattox County,15841,Appomattox,VA
virginia,8626207,51,013,Arlington County,237521,Arlington,VA
virginia,8626207,51,015,Augusta County,75457,Augusta,VA
virginia,8626207,51,017,Bath County,4292,Bath,VA
virginia,8626207,51,019,Bedford County,78747,Bedford,VA
virginia,8626207,51,021,Bland County,6293,Bland,VA
virginia,8626207,51,023,Botetourt County,33277,Botetourt,VA
virginia,8626207,51,025,Brunswick County,16384,Brunswick,VA
virginia,8626207,51,027,Buchanan County,21221,Buchanan,VA
virginia,8626207,51,029,Buckingham County,16999,Buckingham,VA
virginia,8626207,51,031,Campbell County,54973,Campbell,VA
virginia,8626207,51,033,Caroline County,30772,Caroline,VA
virginia,8626207,51,035,Carroll County,29636,Carroll,VA
virginia,8626207,51,036,Charles City County,6941,Charles City,VA
virginia,8626207,51,037,Charlotte County,11938,Charlotte,VA
virginia,8626207,51,041,Chesterfield County,348556,Chesterfield,VA
virginia,8626207,51,043,Clarke County,14523,Clarke,VA
virginia,8626207,51,045,Craig County,5064,Craig,VA
virginia,8626207,51,047,Culpeper County,51859,Culpeper,VA
virginia,8626207,51,049,Cumberland County,9809,Cumberland,VA
virginia,8626207,51,051,Dickenson County,14523,Dickenson,VA
virginia,8626207,51,053,Dinwiddie County,28529,Dinwiddie,VA
virginia,8626207,51,057,Essex County,10919,Essex,VA
virginia,8626207,51,059,Fairfax County,1150795,Fairfax,VA
virginia,8626207,51,061,Fauquier County,70675,Fauquier,VA
virginia,8626207,51,063,Floyd County,15795,Floyd,VA
virginia,8626207,51,065,Fluvanna County,26783,Fluvanna,VA
virginia,8626207,51,067,Franklin County,56195,Franklin,VA
virginia,8626207,51,069,Frederick County,88355,Frederick,VA
virginia,8626207,51,071,Giles County,16844,Giles,VA
virginia,8626207,51,073,Gloucester County,37349,Gloucester,VA
virginia,8626207,51,075,Goochland County,23244,Goochland,VA
virginia,8626207,51,077,Grayson County,15631,Grayson,VA
virginia,8626207,51,079,Greene County,19779,Greene,VA
virginia,8626207,51,081,Greensville County,11627,Greensville,VA
virginia,8626207,51,083,Halifax County,34120,Halifax,VA
virginia,8626207,51,085,Hanover County,107239,Hanover,VA
virginia,8626207,51,087,Henrico County,329261,Henrico,VA
virginia,8626207,51,089,Henry County,50953,Henry,VA
virginia,8626207,51,091,Highland County,2210,Highland,VA
virginia,8626207,51,093,Isle of Wight County,36953,Isle of Wight,VA
virginia,8626207,51,095,James City County,76397,James City,VA
virginia,8626207,51,097,King and Queen County,7042,King and Queen,VA
virginia,8626207,51,099,King George County,26575,King George,VA
virginia,8626207,51,101,King William County,16939,King William,VA
virginia,8626207,51,103,Lancaster County,10783,Lancaster,VA
virginia,8626207,51,105,Lee County,23541,Lee,VA
virginia,8626207,51,107,Loudoun County,406850,Loudoun,VA
virginia,8626207,51,109,Louisa County,36778,Louisa,VA
virginia,8626207,51,111,Lunenburg County,12086,Lunenburg,VA
virginia,8626207,51,113,Madison County,13295,Madison,VA
virginia,8626207,51,115,Mathews County,8802,Mathews,VA
virginia,8626207,51,117,Mecklenburg County,30650,Mecklenburg,VA
virginia,8626207,51,119,Middlesex County,10769,Middlesex,VA
virginia,8626207,51,121,Montgomery County,98985,Montgomery,VA
virginia,8626207,51,125,Nelson County,14836,Nelson,VA
virginia,8626207,51,127,New Kent County,22391,New Kent,VA
virginia,8626207,51,131,Northampton County,11735,Northampton,VA
virginia,8626207,51,133,Northumberland County,12147,Northumberland,VA
virginia,8626207,51,135,Nottoway County,15420,Nottoway,VA
virginia,8626207,51,137,Orange County,36644,Orange,VA
virginia,8626207,51,139,Page County,23933,Page,VA
virginia,8626207,51,141,Patrick County,17673,Patrick,VA
virginia,8626207,51,143,Pittsylvania County,60949,Pittsylvania,VA
virginia,8626207,51,145,Powhatan County,29189,Powhatan,VA
virginia,8626207,51,147,Prince Edward County,22950,Prince Edward,VA
virginia,8626207,51,149,Prince George County,38082,Prince George,VA
virginia,8626207,51,153,Prince William County,468011,Prince William,VA
virginia,8626207,51,155,Pulaski County,34066,Pulaski,VA
virginia,8626207,51,157,Rappahannock County,7252,Rappahannock,VA
virginia,8626207,51,159,Richmond County,9038,Richmond,VA
virginia,8626207,51,161,Roanoke County,94073,Roanoke,VA
virginia,8626207,51,163,Rockbridge County,22752,Rockbridge,VA
virginia,8626207,51,165,Rockingham County,81244,Rockingham,VA
virginia,8626207,51,167,Russell County,26748,Russell,VA
virginia,8626207,51,169,Scott County,21534,Scott,VA
virginia,8626207,51,171,Shenandoah County,43497,Shenandoah,VA
virginia,8626207,51,173,Smyth County,30472,Smyth,VA
virginia,8626207,51,175,Southampton County,17586,Southampton,VA
virginia,8626207,51,177,Spotsylvania County,134238,Spotsylvania,VA
virginia,8626207,51,179,Stafford County,149960,Stafford,VA
virginia,8626207,51,181,Surry County,6474,Surry,VA
virginia,8626207,51,183,Sussex County,11237,Sussex,VA
virginia,8626207,51,185,Tazewell County,40855,Tazewell,VA
virginia,8626207,51,187,Warren County,40003,Warren,VA
virginia,8626207,51,191,Washington County,54402,Washington,VA
virginia,8626207,51,193,Westmoreland County,17830,Westmoreland,VA
virginia,8626207,51,195,Wise County,38012,Wise,VA
virginia,8626207,51,197,Wythe County,28754,Wythe,VA
virginia,8626207,51,199,York County,67846,York,VA
virginia,8626207,51,510,Alexandria city,160530,Alexandria city,VA
virginia,8626207,51,520,Bristol city,16482,Bristol city,VA
virginia,8626207,51,530,Buena Vista city,6237,Buena Vista city,VA
virginia,8626207,51,540,Charlottesville city,48117,Charlottesville city,VA
virginia,8626207,51,550,Chesapeake city,242634,Chesapeake city,VA
virginia,8626207,51,570,Colonial Heights city,17833,Colonial Heights city,VA
virginia,8626207,51,580,Covington city,5460,Covington city,VA
virginia,8626207,51,590,Danville city,40693,Danville city,VA
virginia,8626207,51,595,Emporia city,5121,Emporia city,VA
virginia,8626207,51,600,Fairfax city,24574,Fairfax city,VA
virginia,8626207,51,610,Falls Church city,14772,Falls Church city,VA
virginia,8626207,51,620,Franklin city,8013,Franklin city,VA
virginia,8626207,51,630,Fredericksburg city,29144,Fredericksburg city,VA
virginia,8626207,51,640,Galax city,6423,Galax city,VA
virginia,8626207,51,650,Hampton city,134313,Hampton city,VA
virginia,8626207,51,660,Harrisonburg city,54033,Harrisonburg city,VA
virginia,8626207,51,670,Hopewell city,22596,Hopewell city,VA
virginia,8626207,51,678,Lexington city,7136,Lexington city,VA
virginia,8626207,51,680,Lynchburg city,82126,Lynchburg city,VA
virginia,8626207,51,683,Manassas city,41641,Manassas city,VA
virginia,8626207,51,685,Manassas Park city,17307,Manassas Park city,VA
virginia,8626207,51,690,Martinsville city,12902,Martinsville city,VA
virginia,8626207,51,700,Newport News city,178626,Newport News city,VA
virginia,8626207,51,710,Norfolk city,244076,Norfolk city,VA
virginia,8626207,51,720,Norton city,3968,Norton city,VA
virginia,8626207,51,730,Petersburg city,31567,Petersburg city,VA
virginia,8626207,51,735,Poquoson city,12190,Poquoson city,VA
virginia,8626207,51,740,Portsmouth city,94632,Portsmouth city,VA
virginia,8626207,51,750,Radford city,18339,Radford city,VA
virginia,8626207,51,760,Richmond city,228783,Richmond city,VA
virginia,8626207,51,770,Roanoke city,99920,Roanoke city,VA
virginia,8626207,51,775,Salem city,25643,Salem city,VA
virginia,8626207,51,790,Staunton city,24922,Staunton city,VA
virginia,8626207,51,800,Suffolk city,91185,Suffolk city,VA
virginia,8626207,51,810,Virginia Beach city,450189,Virginia Beach city,VA
virginia,8626207,51,820,Waynesboro city,22628,Waynesboro city,VA
virginia,8626207,51,830,Williamsburg city,14896,Williamsburg city,VA
virginia,8626207,51,840,Winchester city,28108,Winchester city,VA
washington,7797095,53,001,Adams County,19759,Adams,WA
washington,7797095,53,003,Asotin County,22610,Asotin,WA
washington,7797095,53,005,Benton County,201877,Benton,WA
washington,7797095,53,007,Chelan County,77036,Chelan,WA
washington,7797095,53,009,Clallam County,76737,Clallam,WA
washington,7797095,53,011,Clark County,481857,Clark,WA
washington,7797095,53,013,Columbia County,4059,Columbia,WA
washington,7797095,53,015,Cowlitz County,108987,Cowlitz,WA
washington,7797095,53,017,Douglas County,42907,Douglas,WA
washington,7797095,53,019,Ferry County,7649,Ferry,WA
washington,7797095,53,021,Franklin County,94347,Franklin,WA
washington,7797095,53,023,Garfield County,2247,Garfield,WA
washington,7797095,53,025,Grant County,97331,Grant,WA
washington,7797095,53,027,Grays Harbor County,73901,Grays Harbor,WA
washington,7797095,53,029,Island County,84460,Island,WA
washington,7797095,53,031,Jefferson County,31729,Jefferson,WA
washington,7797095,53,033,King County,2233163,King,WA
washington,7797095,53,035,Kitsap County,269805,Kitsap,WA
washington,7797095,53,037,Kittitas County,47364,Kittitas,WA
washington,7797095,53,039,Klickitat County,22107,Klickitat,WA
washington,7797095,53,041,Lewis County,79604,Lewis,WA
washington,7797095,53,043,Lincoln County,10740,Lincoln,WA
washington,7797095,53,045,Mason County,65507,Mason,WA
washington,7797095,53,047,Okanogan County,42132,Okanogan,WA
washington,7797095,53,049,Pacific County,22036,Pacific,WA
washington,7797095,53,051,Pend Oreille County,13602,Pend Oreille,WA
washington,7797095,53,053,Pierce County,891299,Pierce,WA
washington,7797095,53,055,San Juan County,17128,San Juan,WA
washington,7797095,53,057,Skagit County,128206,Skagit,WA
washington,7797095,53,059,Skamania County,11924,Skamania,WA
washington,7797095,53,061,Snohomish County,814901,Snohomish,WA
washington,7797095,53,063,Spokane County,514631,Spokane,WA
washington,7797095,53,065,Stevens County,45260,Stevens,WA
washington,7797095,53,067,Thurston County,286419,Thurston,WA
washington,7797095,53,069,Wahkiakum County,4426,Wahkiakum,WA
washington,7797095,53,071,Walla Walla County,60922,Walla Walla,WA
washington,7797095,53,073,Whatcom County,225685,Whatcom,WA
washington,7797095,53,075,Whitman County,49791,Whitman,WA
washington,7797095,53,077,Yakima County,251446,Yakima,WA
arizona,7378494,04,001,Apache County,71818,Apache,AZ
arizona,7378494,04,003,Cochise County,126770,Cochise,AZ
arizona,7378494,04,005,Coconino County,142854,Coconino,AZ
arizona,7378494,04,007,Gila County,53889,Gila,AZ
arizona,7378494,04,009,Graham County,38072,Graham,AZ
arizona,7378494,04,011,Greenlee County,9483,Greenlee,AZ
arizona,7378494,04,012,La Paz County,21098,La Paz,AZ
arizona,7378494,04,013,Maricopa County,4410824,Maricopa,AZ
arizona,7378494,04,015,Mohave County,209550,Mohave,AZ
arizona,7378494,04,017,Navajo County,110445,Navajo,AZ
arizona,7378494,04,019,Pima County,1039073,Pima,AZ
arizona,7378494,04,021,Pinal County,447138,Pinal,AZ
arizona,7378494,04,023,Santa Cruz County,46511,Santa Cruz,AZ
arizona,7378494,04,025,Yavapai County,231993,Yavapai,AZ
arizona,7378494,04,027,Yuma County,212128,Yuma,AZ
massachusetts,6976597,25,001,Barnstable County,213413,Barnstable,MA
massachusetts,6976597,25,003,Berkshire County,126348,Berkshire,MA
massachusetts,6976597,25,005,Bristol County,564022,Bristol,MA
massachusetts,6976597,25,007,Dukes County,17352,Dukes,MA
massachusetts,6976597,25,009,Essex County,790638,Essex,MA
massachusetts,6976597,25,011,Franklin County,70963,Franklin,MA
massachusetts,6976597,25,013,Hampden County,470406,Hampden,MA
massachusetts,6976597,25,015,Hampshire County,161355,Hampshire,MA
massachusetts,6976597,25,017,Middlesex County,1614714,Middlesex,MA
massachusetts,6976597,25,019,Nantucket County,11327,Nantucket,MA
massachusetts,6976597,25,021,Norfolk County,705388,Norfolk,MA
massachusetts,6976597,25,023,Plymouth County,518132,Plymouth,MA
massachusetts,6976597,25,025,Suffolk County,807252,Suffolk,MA
massachusetts,6976597,25,027,Worcester County,830839,Worcester,MA
tennessee,6897576,47,001,Anderson County,76482,Anderson,TN
tennessee,6897576,47,003,Bedford County,49038,Bedford,TN
tennessee,6897576,47,005,Benton County,16184,Benton,TN
tennessee,6897576,47,007,Bledsoe County,14755,Bledsoe,TN
tennessee,6897576,47,009,Blount County,131349,Blount,TN
tennessee,6897576,47,011,Bradley County,106727,Bradley,TN
tennessee,6897576,47,013,Campbell County,39583,Campbell,TN
tennessee,6897576,47,015,Cannon County,14462,Cannon,TN
tennessee,6897576,47,017,Carroll County,28020,Carroll,TN
tennessee,6897576,47,019,Carter County,56351,Carter,TN
tennessee,6897576,47,021,Cheatham County,40439,Cheatham,TN
tennessee,6897576,47,023,Chester County,17276,Chester,TN
tennessee,6897576,47,025,Claiborne County,31756,Claiborne,TN
tennessee,6897576,47,027,Clay County,7717,Clay,TN
tennessee,6897576,47,029,Cocke County,35774,Cocke,TN
tennessee,6897576,47,031,Coffee County,55700,Coffee,TN
tennessee,6897576,47,033,Crockett County,14328,Crockett,TN
tennessee,6897576,47,035,Cumberland County,59673,Cumberland,TN
tennessee,6897576,47,037,Davidson County,692587,Davidson,TN
tennessee,6897576,47,039,Decatur County,11706,Decatur,TN
tennessee,6897576,47,041,DeKalb County,20138,DeKalb,TN
tennessee,6897576,47,043,Dickson County,53446,Dickson,TN
tennessee,6897576,47,045,Dyer County,37320,Dyer,TN
tennessee,6897576,47,047,Fayette County,40507,Fayette,TN
tennessee,6897576,47,049,Fentress County,18217,Fentress,TN
tennessee,6897576,47,051,Franklin County,41890,Franklin,TN
tennessee,6897576,47,053,Gibson County,49045,Gibson,TN
tennessee,6897576,47,055,Giles County,29503,Giles,TN
tennessee,6897576,47,057,Grainger County,23145,Grainger,TN
tennessee,6897576,47,059,Greene County,69087,Greene,TN
tennessee,6897576,47,061,Grundy County,13346,Grundy,TN
tennessee,6897576,47,063,Hamblen County,64569,Hamblen,TN
tennessee,6897576,47,065,Hamilton County,364286,Hamilton,TN
tennessee,6897576,47,067,Hancock County,6549,Hancock,TN
tennessee,6897576,47,069,Hardeman County,25220,Hardeman,TN
tennessee,6897576,47,071,Hardin County,25776,Hardin,TN
tennessee,6897576,47,073,Hawkins County,56530,Hawkins,TN
tennessee,6897576,47,075,Haywood County,17335,Haywood,TN
tennessee,6897576,47,077,Henderson County,27847,Henderson,TN
tennessee,6897576,47,079,Henry County,32358,Henry,TN
tennessee,6897576,47,081,Hickman County,25063,Hickman,TN
tennessee,6897576,47,083,Houston County,8263,Houston,TN
tennessee,6897576,47,085,Humphreys County,18486,Humphreys,TN
tennessee,6897576,47,087,Jackson County,11758,Jackson,TN
tennessee,6897576,47,089,Jefferson County,54012,Jefferson,TN
tennessee,6897576,47,091,Johnson County,17778,Johnson,TN
tennessee,6897576,47,093,Knox County,465289,Knox,TN
tennessee,6897576,47,095,Lake County,7411,Lake,TN
tennessee,6897576,47,097,Lauderdale County,25825,Lauderdale,TN
tennessee,6897576,47,099,Lawrence County,43734,Lawrence,TN
tennessee,6897576,47,101,Lewis County,12086,Lewis,TN
tennessee,6897576,47,103,Lincoln County,34117,Lincoln,TN
tennessee,6897576,47,105,Loudon County,53054,Loudon,TN
tennessee,6897576,47,107,McMinn County,53285,McMinn,TN
tennessee,6897576,47,109,McNairy County,25832,McNairy,TN
tennessee,6897576,47,111,Macon County,24265,Macon,TN
tennessee,6897576,47,113,Madison County,97605,Madison,TN
tennessee,6897576,47,115,Marion County,28575,Marion,TN
tennessee,6897576,47,117,Marshall County,33683,Marshall,TN
tennessee,6897576,47,119,Maury County,94340,Maury,TN
tennessee,6897576,47,121,Meigs County,12306,Meigs,TN
tennessee,6897576,47,123,Monroe County,46357,Monroe,TN
tennessee,6897576,47,125,Montgomery County,205950,Montgomery,TN
tennessee,6897576,47,127,Moore County,6411,Moore,TN
tennessee,6897576,47,129,Morgan County,21579,Morgan,TN
tennessee,6897576,47,131,Obion County,30267,Obion,TN
tennessee,6897576,47,133,Overton County,22068,Overton,TN
tennessee,6897576,47,135,Perry County,8064,Perry,TN
tennessee,6897576,47,137,Pickett County,5082,Pickett,TN
tennessee,6897576,47,139,Polk County,16898,Polk,TN
tennessee,6897576,47,141,Putnam County,78843,Putnam,TN
tennessee,6897576,47,143,Rhea County,33044,Rhea,TN
tennessee,6897576,47,145,Roane County,53140,Roane,TN
tennessee,6897576,47,147,Robertson County,71012,Robertson,TN
tennessee,6897576,47,149,Rutherford County,324890,Rutherford,TN
tennessee,6897576,47,151,Scott County,22039,Scott,TN
tennessee,6897576,47,153,Sequatchie County,14876,Sequatchie,TN
tennessee,6897576,47,155,Sevier County,97892,Sevier,TN
tennessee,6897576,47,157,Shelby County,935764,Shelby,TN
tennessee,6897576,47,159,Smith County,19942,Smith,TN
tennessee,6897576,47,161,Stewart County,13561,Stewart,TN
tennessee,6897576,47,163,Sullivan County,157668,Sullivan,TN
tennessee,6897576,47,165,Sumner County,187149,Sumner,TN
tennessee,6897576,47,167,Tipton County,61581,Tipton,TN
tennessee,6897576,47,169,Trousdale County,11012,Trousdale,TN
tennessee,6897576,47,171,Unicoi County,17761,Unicoi,TN
tennessee,6897576,47,173,Union County,19688,Union,TN
tennessee,6897576,47,175,Van Buren County,5765,Van Buren,TN
tennessee,6897576,47,177,Warren County,40878,Warren,TN
tennessee,6897576,47,179,Washington County,128607,Washington,TN
tennessee,6897576,47,181,Wayne County,16558,Wayne,TN
tennessee,6897576,47,183,Weakley County,33415,Weakley,TN
tennessee,6897576,47,185,White County,27107,White,TN
tennessee,6897576,47,187,Williamson County,231729,Williamson,TN
tennessee,6897576,47,189,Wilson County,140625,Wilson,TN
indiana,6745354,18,001,Adams County,35636,Adams,IN
indiana,6745354,18,003,Allen County,375351,Allen,IN
indiana,6745354,18,005,Bartholomew County,82753,Bartholomew,IN
indiana,6745354,18,007,Benton County,8653,Benton,IN
indiana,6745354,18,009,Blackford County,11930,Blackford,IN
indiana,6745354,18,011,Boone County,66999,Boone,IN
indiana,6745354,18,013,Brown County,15234,Brown,IN
indiana,6745354,18,015,Carroll County,20127,Carroll,IN
indiana,6745354,18,017,Cass County,37955,Cass,IN
indiana,6745354,18,019,Clark County,117360,Clark,IN
indiana,6745354,18,021,Clay County,26170,Clay,IN
indiana,6745354,18,023,Clinton County,32250,Clinton,IN
indiana,6745354,18,025,Crawford County,10558,Crawford,IN
indiana,6745354,18,027,Daviess County,33147,Daviess,IN
indiana,6745354,18,029,Dearborn County,49568,Dearborn,IN
indiana,6745354,18,031,Decatur County,26794,Decatur,IN
indiana,6745354,18,033,DeKalb County,43226,DeKalb,IN
indiana,6745354,18,035,Delaware County,114772,Delaware,IN
indiana,6745354,18,037,Dubois County,42565,Dubois,IN
indiana,6745354,18,039,Elkhart County,205560,Elkhart,IN
indiana,6745354,18,041,Fayette County,23047,Fayette,IN
indiana,6745354,18,043,Floyd County,77781,Floyd,IN
indiana,6745354,18,045,Fountain County,16351,Fountain,IN
indiana,6745354,18,047,Franklin County,22736,Franklin,IN
indiana,6745354,18,049,Fulton County,20092,Fulton,IN
indiana,6745354,18,051,Gibson County,33452,Gibson,IN
indiana,6745354,18,053,Grant County,65936,Grant,IN
indiana,6745354,18,055,Greene County,32006,Greene,IN
indiana,6745354,18,057,Hamilton County,330086,Hamilton,IN
indiana,6745354,18,059,Hancock County,76351,Hancock,IN
indiana,6745354,18,061,Harrison County,40350,Harrison,IN
indiana,6745354,18,063,Hendricks County,167009,Hendricks,IN
indiana,6745354,18,065,Henry County,48271,Henry,IN
indiana,6745354,18,067,Howard County,82366,Howard,IN
indiana,6745354,18,069,Huntington County,36240,Huntington,IN
indiana,6745354,18,071,Jackson County,44111,Jackson,IN
indiana,6745354,18,073,Jasper County,33370,Jasper,IN
indiana,6745354,18,075,Jay County,20764,Jay,IN
indiana,6745354,18,077,Jefferson County,32208,Jefferson,IN
indiana,6745354,18,079,Jennings County,27611,Jennings,IN
indiana,6745354,18,081,Johnson County,156225,Johnson,IN
indiana,6745354,18,083,Knox County,36895,Knox,IN
indiana,6745354,18,085,Kosciusko County,79344,Kosciusko,IN
indiana,6745354,18,087,LaGrange County,39330,LaGrange,IN
indiana,6745354,18,089,Lake County,484411,Lake,IN
