date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200324,TX,410.0,10757.0,,,,,,,,,A,3/23/2020 21:00,894d8614af5c592964d2a9e576a4231a2583a29d,2020-03-24T20:00:00Z,9.0,,11167,11167,11167,48,1.0,0.0,1054.0,58.0,1112.0
20200324,UT,299.0,5524.0,,,,,,,,,A,3/24/2020 15:00,8ae05d02f9ffad13460fe8e2dc800a640c771a9c,2020-03-24T20:00:00Z,1.0,,5823,5823,5823,49,0.0,0.0,734.0,42.0,776.0
20200324,VA,290.0,4180.0,,,45.0,,,,,,A,3/24/2020 00:00,e309b6d7793826192fd9f8f3b85fa348a73f9a09,2020-03-24T20:00:00Z,7.0,45.0,4470,4470,4470,51,1.0,7.0,737.0,36.0,773.0
20200324,VI,17.0,,,,,,,,,,,3/23/2020 20:30,c044786248f73e7b9299c77e1f39f1b8bb0ea32b,2020-03-24T20:00:00Z,,,17,17,17,78,0.0,0.0,0.0,0.0,0.0
20200324,VT,95.0,1440.0,,,,,,,,,A,3/24/2020 13:00,d2577573db0dbf33a6340eedfa75d77503304f87,2020-03-24T20:00:00Z,7.0,,1535,1535,1535,50,2.0,0.0,334.0,20.0,354.0
20200324,WA,2877.0,53341.0,,,,,,,,,A,3/23/2020 18:07,760505dcf3a15f261f9915d2fdfb80a87f78df2f,2020-03-24T20:00:00Z,146.0,,56218,56218,56218,53,9.0,0.0,4849.0,381.0,5230.0
20200324,WI,457.0,8237.0,,,,,,,,,A,3/24/2020 16:00,d97f6818f3499e22260a5756205dcc6b053e1d71,2020-03-24T20:00:00Z,5.0,,8694,8694,8694,55,0.0,0.0,1187.0,41.0,1228.0
20200324,WV,20.0,610.0,0.0,,1.0,,,,,,B,3/23/2020 00:00,64e69e21b23b6024aae325a7c0edce6d82e680cc,2020-03-24T20:00:00Z,0.0,1.0,630,630,630,54,0.0,0.0,166.0,4.0,170.0
20200324,WY,29.0,710.0,,,,,,,,,A,3/24/2020 00:00,513e8a68ce9b6201f75b043ea7f328007f7d7def,2020-03-24T20:00:00Z,,,739,739,739,56,0.0,0.0,118.0,3.0,121.0
20200323,AK,22.0,946.0,,,0.0,,,,,,A,3/21/2020 16:30,a4aea76abb5487074f98bc248438f33cfc1691da,2020-03-23T20:00:00Z,0.0,0.0,968,968,968,2,0.0,0.0,0.0,0.0,0.0
20200323,AL,167.0,1665.0,,,,,,,,,C,3/23/2020 12:00,8dec022271dbb0c2fb18ed8a405a71687b634fab,2020-03-23T20:00:00Z,0.0,,1832,1832,1832,1,0.0,0.0,201.0,29.0,230.0
20200323,AR,174.0,906.0,,13.0,,,,,,,A,3/23/2020 00:00,605289cad3f1c12aa6d3cb8d8266410cd437efce,2020-03-23T20:00:00Z,0.0,,1080,1080,1080,5,0.0,0.0,195.0,9.0,204.0
20200323,AS,,,,,,,,,,,,3/19/2020 00:00,9480353f38b640e6dc50533bca98401333732bc3,2020-03-23T20:00:00Z,0.0,,0,0,0,60,0.0,0.0,0.0,0.0,0.0
20200323,AZ,265.0,309.0,6.0,,,,,,,,B,3/23/2020 00:00,fb0b0fc0fbbd5701162bccbcfc89c2266e64587f,2020-03-23T20:00:00Z,2.0,,580,574,574,4,0.0,0.0,27.0,113.0,140.0
20200323,CA,1733.0,12567.0,12100.0,,,,,,,,B,3/23/2020 00:00,29643721de2a758e3a666f0d4513e881cc132913,2020-03-23T20:00:00Z,27.0,,26400,14300,14300,6,0.0,0.0,1263.0,197.0,1460.0
20200323,CO,591.0,4845.0,,74.0,58.0,,,,,,A,3/22/2020 18:00,9d91a34b6e6b537e5c50b13b09972c4292f3e4b8,2020-03-23T20:00:00Z,6.0,58.0,5436,5436,5436,8,1.0,9.0,770.0,116.0,886.0
20200323,CT,415.0,4085.0,,54.0,,,,,,,A,3/23/2020 16:00,60eb9321766cf3cfd4a9af4461e355f12b41e5ae,2020-03-23T20:00:00Z,10.0,,4500,4500,4500,9,5.0,0.0,1208.0,192.0,1400.0
20200323,DC,116.0,1113.0,,,,,,,,,A,3/22/2020 19:00,4b7d545f605c86af210680643839d883de10b653,2020-03-23T20:00:00Z,2.0,,1229,1229,1229,11,1.0,0.0,156.0,18.0,174.0
20200323,DE,68.0,36.0,,,,,,,,,C,3/23/2020 11:15,2e3d7939cdc8f95d4b1a238ea76a618f4435312b,2020-03-23T20:00:00Z,0.0,,104,104,104,10,0.0,0.0,0.0,12.0,12.0
20200323,FL,1171.0,11063.0,860.0,,217.0,,,,,,A,3/23/2020 11:00,20fd33cb106da648b65d1a89b4d41b604275f461,2020-03-23T20:00:00Z,14.0,217.0,13094,12234,12234,12,1.0,32.0,3073.0,341.0,3414.0
20200323,GA,772.0,4297.0,,,,,,,,,A,3/23/2020 12:00,f9b3af350aa3b26dcdf08e46a0b8fcf9c87bdbb7,2020-03-23T20:00:00Z,25.0,,5069,5069,5069,13,2.0,0.0,877.0,172.0,1049.0
20200323,GU,29.0,161.0,,,,,,,,,,3/23/2020 06:45,6e0822908c11bf2c12f72623ff358387bedf0ec2,2020-03-23T20:00:00Z,1.0,,190,190,190,66,0.0,0.0,35.0,2.0,37.0
20200323,HI,56.0,2955.0,,,,,,,,,A,3/22/2020 18:00,63c635fe69e4df167e64b3b43629863eaaf08425,2020-03-23T20:00:00Z,,,3011,3011,3011,15,0.0,0.0,2692.0,8.0,2700.0
20200323,IA,105.0,2043.0,,,,,,,,,C,3/23/2020 00:00,34fc79b005d119abcd9ceffcc8c08aa91231d1c9,2020-03-23T20:00:00Z,,,2148,2148,2148,19,0.0,0.0,828.0,15.0,843.0
20200323,ID,47.0,1309.0,,,,,,,,,A,3/22/2020 19:00,185c0e4885558751e5a4dc0d1a207e2744e5ded6,2020-03-23T20:00:00Z,0.0,,1356,1356,1356,16,0.0,0.0,134.0,5.0,139.0
20200323,IL,1273.0,8583.0,,,,,,,,,A,3/23/2020 00:00,7015844005c87317e0c37535c8304903b4af38b0,2020-03-23T20:00:00Z,12.0,,9856,9856,9856,17,3.0,0.0,1312.0,224.0,1536.0
20200323,IN,259.0,1701.0,,,1.0,,,,,,B,3/23/2020 11:00,4806327043321cf60f4af5b1c9583c1993f0418c,2020-03-23T20:00:00Z,7.0,1.0,1960,1960,1960,18,1.0,0.0,408.0,58.0,466.0
20200323,KS,82.0,417.0,,,,,,,,,B,3/23/2020 11:00,e30731efb5d3903dec024877368f0ed8d4d6770b,2020-03-23T20:00:00Z,2.0,,499,499,499,20,0.0,0.0,0.0,18.0,18.0
20200323,KY,104.0,1762.0,,,,,,,,,A,3/23/2020 09:00,ecb8b56863bc8515ffd33e10ef045bf3ca540647,2020-03-23T20:00:00Z,3.0,,1866,1866,1866,21,0.0,0.0,290.0,5.0,295.0
20200323,LA,1172.0,4776.0,,,,,,,,,B,3/23/2020 13:00,b909e40e1f6f8a390fded287a3d37235c874103b,2020-03-23T20:00:00Z,34.0,,5948,5948,5948,22,14.0,0.0,2115.0,335.0,2450.0
20200323,MA,678.0,8263.0,,,79.0,,,,,,B,3/23/2020 12:30,7e25fc50045298a3678688fe9a1d57f0fb893475,2020-03-23T20:00:00Z,17.0,79.0,8941,8941,8941,25,6.0,8.0,2787.0,131.0,2918.0
20200323,MD,288.0,94.0,,,,,,,,,D,3/23/2020 10:00,0d4f8f43f5785f1aed116ce5758d29040de8fc38,2020-03-23T20:00:00Z,3.0,,382,382,382,24,0.0,0.0,0.0,44.0,44.0
20200323,ME,107.0,2791.0,,,,,,,,,A,3/23/2020 11:30,b9593d94a3aaf47b37fdf4aa82f5d1d57d8ccbfd,2020-03-23T20:00:00Z,,,2898,2898,2898,23,0.0,0.0,527.0,18.0,545.0
20200323,MI,5789.0,4697.0,,,,,,,,,D,3/23/2020 11:00,c7c08d256b2b151ced5f92ea35972f92a116f24a,2020-03-23T20:00:00Z,15.0,,10486,10486,10486,26,7.0,0.0,985.0,691.0,1676.0
20200323,MN,235.0,4511.0,,,17.0,,,,,,A,3/23/2020 00:00,4e22f8ce82aedc29b8f8df5fb2b7480832334218,2020-03-23T20:00:00Z,1.0,17.0,4746,4746,4746,27,0.0,5.0,0.0,66.0,66.0
20200323,MO,183.0,369.0,,,,,,,,,C,3/23/2020 15:00,a33ce32abaef2428aa8f6a3d45fc86c6ddc584b6,2020-03-23T20:00:00Z,3.0,,552,552,552,29,0.0,0.0,0.0,93.0,93.0
20200323,MP,0.0,,,,,,,,,,,3/23/2020 01:30,ccda8eb6129360727e49ba43a082b95465002058,2020-03-23T20:00:00Z,0.0,,0,0,0,69,0.0,0.0,0.0,0.0,0.0
20200323,MS,249.0,1143.0,,,33.0,,,,,,B,3/22/2020 19:22,7d69afc691914fdbfbc4e9627d86b8f152fad170,2020-03-23T20:00:00Z,1.0,33.0,1392,1392,1392,28,0.0,0.0,29.0,42.0,71.0
20200323,MT,34.0,1146.0,,,,,,,,,C,3/23/2020 10:00,5d38741a904278d7d73291c05fc5d095ff8c2a8e,2020-03-23T20:00:00Z,,,1180,1180,1180,30,0.0,0.0,0.0,3.0,3.0
20200323,NC,297.0,8141.0,,,,,,,,,A,3/23/2020 15:00,40dccdf2e6bc35cbc482daa7d74d10cb91213b35,2020-03-23T20:00:00Z,0.0,,8438,8438,8438,37,0.0,0.0,1958.0,42.0,2000.0
20200323,ND,30.0,1353.0,,,4.0,,,,,,B,3/23/2020 12:11,19c0e58439521d42fafc10b466e4f017ec7716ed,2020-03-23T20:00:00Z,0.0,4.0,1383,1383,1383,38,0.0,1.0,93.0,2.0,95.0
20200323,NE,50.0,356.0,,,,,,,,,A,3/21/2020 00:00,63f29c5fe556f16a1d7ea1e4cc3de79842288934,2020-03-23T20:00:00Z,0.0,,406,406,406,31,0.0,0.0,0.0,2.0,2.0
20200323,NH,78.0,1374.0,889.0,,,,,,,,B,3/22/2020 09:00,73fe18c0ece67c5247b6c07b112353ee0c2d6f24,2020-03-23T20:00:00Z,,,2341,1452,1452,33,0.0,0.0,186.0,13.0,199.0
20200323,NJ,2844.0,359.0,94.0,,,,,,,,B,3/23/2020 14:00,db3b289905782ac76c28af1519270af96f74fb35,2020-03-23T20:00:00Z,27.0,,3297,3203,3203,34,7.0,0.0,32.0,930.0,962.0
20200323,NM,65.0,5321.0,,,,,,,,,A,3/22/2020 00:00,dd5da89dd28313023866c789a08e91ca29dc0908,2020-03-23T20:00:00Z,,,5386,5386,5386,35,0.0,0.0,599.0,8.0,607.0
20200323,NV,245.0,3490.0,,,,,,,,,A,3/22/2020 14:59,c9a9537f1a92f4aeafedb08c7f247cbc957eaffe,2020-03-23T20:00:00Z,4.0,,3735,3735,3735,32,2.0,0.0,1042.0,55.0,1097.0
20200323,NY,20875.0,57414.0,,2629.0,2635.0,,,,,,B,3/23/2020 11:36,13847b3570d018bcf9a9f5cb779f6d72d04267c2,2020-03-23T20:00:00Z,114.0,2635.0,78289,78289,78289,36,0.0,661.0,11181.0,5707.0,16888.0
20200323,OH,442.0,140.0,,,104.0,,,,,,D,3/23/2020 14:00,a0ce1ce8a1eabaa945e8054b77fbc4f7969a6c2d,2020-03-23T20:00:00Z,6.0,104.0,582,582,582,39,3.0,21.0,0.0,91.0,91.0
20200323,OK,81.0,694.0,102.0,,15.0,,,,,,A,3/23/2020 08:00,2667e95c36445000a0d792cd9920a5ad67da70ec,2020-03-23T20:00:00Z,2.0,15.0,877,775,775,40,0.0,4.0,25.0,14.0,39.0
20200323,OR,191.0,3649.0,,,56.0,,,,,,A,3/23/2020 11:00,8ef1a77c5cf5829330e9b75b359c38d8a6c6e242,2020-03-23T20:00:00Z,5.0,56.0,3840,3840,3840,41,1.0,13.0,785.0,30.0,815.0
20200323,PA,644.0,6595.0,,,,,,,,,A,3/23/2020 15:00,a0e94f34ae6c0853de6b1b1800c12cd01950c2c8,2020-03-23T20:00:00Z,6.0,,7239,7239,7239,42,4.0,0.0,1631.0,165.0,1796.0
20200323,PR,31.0,189.0,35.0,,,,,,,,A,3/23/2020 07:00,0d462bd18c338ea8d97c5e5c03b10e97018a8a31,2020-03-23T20:00:00Z,2.0,,255,220,220,72,1.0,0.0,6.0,8.0,14.0
20200323,RI,106.0,1143.0,216.0,,,,,,,,B,3/23/2020 15:25,95535f310153e2a057f51ca92a440be3e1118389,2020-03-23T20:00:00Z,,,1465,1249,1249,44,0.0,0.0,211.0,23.0,234.0
20200323,SC,298.0,1466.0,,,,,,,,,A,3/23/2020 16:35,b9f41965cebbf933b3364de7aeb13c2b0d413b5f,2020-03-23T20:00:00Z,5.0,,1764,1764,1764,45,2.0,0.0,0.0,103.0,103.0
20200323,SD,28.0,762.0,265.0,,,,,,,,A,3/23/2020 10:00,2d2498b3e5ef70186e8889068d23a885d1979a5c,2020-03-23T20:00:00Z,1.0,,1055,790,790,46,0.0,0.0,22.0,7.0,29.0
20200323,TN,615.0,3272.0,,,,,,,,,B,3/23/2020 15:00,c412fcca3ffe9234c56338745947271fd86c95f4,2020-03-23T20:00:00Z,2.0,,3887,3887,3887,47,2.0,0.0,0.0,110.0,110.0
20200323,TX,352.0,9703.0,,,,,,,,,A,3/23/2020 13:00,07e9dee831230ca7dc26bb043584140a45d7e5aa,2020-03-23T20:00:00Z,8.0,,10055,10055,10055,48,3.0,0.0,1281.0,18.0,1299.0
20200323,UT,257.0,4790.0,,,,,,,,,A,3/23/2020 15:00,99b39eb91e625fb1a66d7d28c7fba037120fc86c,2020-03-23T20:00:00Z,1.0,,5047,5047,5047,49,0.0,0.0,1282.0,76.0,1358.0
20200323,VA,254.0,3443.0,,,38.0,,,,,,A,3/23/2020 00:00,06332ec93603d7af13fb94a5c76d86b829641592,2020-03-23T20:00:00Z,6.0,38.0,3697,3697,3697,51,3.0,6.0,325.0,35.0,360.0
20200323,VI,17.0,,,,,,,,,,,3/22/2020 20:30,a8bad8e99852a4f0b960d02375b9ddb4aca1194e,2020-03-23T20:00:00Z,,,17,17,17,78,0.0,0.0,0.0,11.0,11.0
20200323,VT,75.0,1106.0,,,,,,,,,A,3/23/2020 13:00,9126672d675020353baef4045e5fa249ec2e85cd,2020-03-23T20:00:00Z,5.0,,1181,1181,1181,50,3.0,0.0,0.0,23.0,23.0
20200323,WA,2496.0,48492.0,,,,,,,,,A,3/22/2020 18:00,d7e643fc3eb0e371cb0481fc91c11ecd3a9ba867,2020-03-23T20:00:00Z,137.0,,50988,50988,50988,53,11.0,0.0,4852.0,212.0,5064.0
20200323,WI,416.0,7050.0,,,,,,,,,A,3/23/2020 16:00,4f40f488914be1910b8c85b390bf30ceaf63362e,2020-03-23T20:00:00Z,5.0,,7466,7466,7466,55,1.0,0.0,820.0,31.0,851.0
20200323,WV,16.0,444.0,4.0,,1.0,,,,,,B,3/22/2020 19:00,69b93dc3791f0b80fbeb826f2d8e8059d737a20e,2020-03-23T20:00:00Z,0.0,1.0,464,460,460,54,0.0,0.0,59.0,4.0,63.0
20200323,WY,26.0,592.0,,,,,,,,,A,3/23/2020 14:00,250c0c2bc6d30ed66e56adc05be0ea851b8f97a1,2020-03-23T20:00:00Z,,,618,618,618,56,0.0,0.0,154.0,2.0,156.0
20200322,AK,22.0,946.0,,,0.0,,,,,,,3/21/2020 16:30,e669781c62a117ab762f1da8f91c871c513e9e56,2020-03-22T20:00:00Z,0.0,0.0,968,968,968,2,0.0,0.0,188.0,8.0,196.0
20200322,AL,138.0,1464.0,,,,,,,,,,3/22/2020 10:37,6e25732fb6cbdc929597b28f6adbaace2008c82d,2020-03-22T20:00:00Z,0.0,,1602,1602,1602,1,0.0,0.0,1436.0,14.0,1450.0
20200322,AR,165.0,711.0,119.0,13.0,,,,,,,,3/22/2020 13:45,304ea055fd1909c32446df54144c2f17b4207813,2020-03-22T20:00:00Z,0.0,,995,876,876,5,0.0,0.0,144.0,47.0,191.0
20200322,AS,,,,,,,,,,,,3/19/2020 00:00,9d9169e3810d30e31b1eeeb7c3fe7292245c1c04,2020-03-22T20:00:00Z,0.0,,0,0,0,60,0.0,0.0,0.0,0.0,0.0
20200322,AZ,152.0,282.0,87.0,,,,,,,,,3/22/2020 00:00,8909444bc385cb17af32caf4fcfe463203c931e3,2020-03-22T20:00:00Z,2.0,,521,434,434,4,1.0,0.0,42.0,48.0,90.0
20200322,CA,1536.0,11304.0,,,,,,,,,,3/22/2020 13:34,f48b09557316ba13035d6aaab0d05f7b6e4eb5f5,2020-03-22T20:00:00Z,27.0,,12840,12840,12840,6,3.0,0.0,55.0,257.0,312.0
20200322,CO,475.0,4075.0,,56.0,49.0,,,,,,,3/21/2020 18:00,eb9aabf33ed6a9aefa1ca268e1f87ff7bac835ce,2020-03-22T20:00:00Z,5.0,49.0,4550,4550,4550,8,1.0,5.0,758.0,112.0,870.0
20200322,CT,223.0,2877.0,,43.0,,,,,,,,3/21/2020 19:30,89843b6e31494dbdb2c2f5d2da9425776d483f21,2020-03-22T20:00:00Z,5.0,,3100,3100,3100,9,1.0,0.0,771.0,29.0,800.0
20200322,DC,98.0,957.0,,,,,,,,,,3/21/2020 19:30,9e7e50e1ce55f7c7d056ae37d6fa5abb90545f9b,2020-03-22T20:00:00Z,1.0,,1055,1055,1055,11,0.0,0.0,451.0,21.0,472.0
20200322,DE,56.0,36.0,,,,,,,,,,3/22/2020 16:15,8986894e94ae98603dd5f453a820580862e632de,2020-03-22T20:00:00Z,0.0,,92,92,92,10,0.0,0.0,0.0,11.0,11.0
20200322,FL,830.0,7990.0,963.0,,185.0,,,,,,,3/22/2020 11:00,2d497f311268ed292cf463f58943175da2059b45,2020-03-22T20:00:00Z,13.0,185.0,9783,8820,8820,12,1.0,27.0,1411.0,172.0,1583.0
20200322,GA,600.0,3420.0,,,,,,,,,,3/22/2020 12:00,44f1c92fc037da18081686b3f2acfe4dd856a2fa,2020-03-22T20:00:00Z,23.0,,4020,4020,4020,13,9.0,0.0,863.0,93.0,956.0
20200322,GU,27.0,126.0,,,,,,,,,,3/22/2020 07:00,4aad50bd3e1b8249ee721b72e8833d6c8dca6504,2020-03-22T20:00:00Z,1.0,,153,153,153,66,1.0,0.0,18.0,12.0,30.0
20200322,HI,48.0,263.0,,,,,,,,,,3/21/2020 18:00,129ba0e198c828294922c6de227dd688c55ff9c9,2020-03-22T20:00:00Z,,,311,311,311,15,0.0,0.0,139.0,11.0,150.0
20200322,IA,90.0,1215.0,,,,,,,,,,3/22/2020 00:00,0431b902c31884f64b26f019d5177acebd58e8cf,2020-03-22T20:00:00Z,,,1305,1305,1305,19,0.0,0.0,166.0,22.0,188.0
20200322,ID,42.0,1175.0,,,,,,,,,,3/21/2020 19:55,53868749c68edfc9881fb8ab5732f71e1edd754c,2020-03-22T20:00:00Z,0.0,,1217,1217,1217,16,0.0,0.0,295.0,11.0,306.0
20200322,IL,1049.0,7271.0,,,,,,,,,,3/22/2020 00:00,fdd66fb0ee203fc25f48300975504b1ec74f12ab,2020-03-22T20:00:00Z,9.0,,8320,8320,8320,17,3.0,0.0,1783.0,296.0,2079.0
20200322,IN,201.0,1293.0,,,1.0,,,,,,,3/13/2020 00:59,c819ec0c992adca61f1555b7dab422d788b2a35a,2020-03-22T20:00:00Z,6.0,1.0,1494,1494,1494,18,2.0,0.0,586.0,75.0,661.0
20200322,KS,64.0,417.0,,,,,,,,,,3/21/2020 11:00,a80b13f76279d9092d3b9e05b02f7d3ad2d02b5f,2020-03-22T20:00:00Z,2.0,,481,481,481,20,0.0,0.0,0.0,9.0,9.0
20200322,KY,99.0,1472.0,,,,,,,,,,3/22/2020 09:00,88cd469a44338e2514ace0f4905d3e5171f9fe58,2020-03-22T20:00:00Z,3.0,,1571,1571,1571,21,1.0,0.0,758.0,45.0,803.0
20200322,LA,837.0,2661.0,,,,,,,,,,3/22/2020 10:00,b583f2540f47c592482ce101079c06088ec75d76,2020-03-22T20:00:00Z,20.0,,3498,3498,3498,22,4.0,0.0,481.0,257.0,738.0
20200322,MA,547.0,5476.0,,,71.0,,,,,,,3/22/2020 16:00,f35e651e27a808654757bdf97133ad0b3d2db999,2020-03-22T20:00:00Z,11.0,71.0,6023,6023,6023,25,4.0,10.0,677.0,121.0,798.0
20200322,MD,244.0,94.0,,,,,,,,,,3/22/2020 10:00,897f0c375b571a4b73bcc1db59694e1da968cc83,2020-03-22T20:00:00Z,3.0,,338,338,338,24,1.0,0.0,0.0,54.0,54.0
20200322,ME,89.0,2264.0,,,,,,,,,,3/22/2020 12:15,8052b9c8fa717462e6311a49ff662c98cb6eb496,2020-03-22T20:00:00Z,,,2353,2353,2353,23,0.0,0.0,0.0,16.0,16.0
20200322,MI,5098.0,3712.0,,,,,,,,,,3/22/2020 15:00,a481c35630b318e877be798106138d9369a98320,2020-03-22T20:00:00Z,8.0,,8810,8810,8810,26,3.0,0.0,16.0,555.0,571.0
20200322,MN,169.0,4511.0,,,12.0,,,,,,,3/21/2020 12:10,a02f3a9a39fa92d725fcdce0d4e7025a9953ed94,2020-03-22T20:00:00Z,1.0,12.0,4680,4680,4680,27,0.0,12.0,559.0,31.0,590.0
20200322,MO,90.0,369.0,,,,,,,,,,3/21/2020 22:00,8acb19ab32326b612304c5c08df11317f736c659,2020-03-22T20:00:00Z,3.0,,459,459,459,29,0.0,0.0,0.0,17.0,17.0
20200322,MP,0.0,,,,,,,,,,,3/22/2020 01:30,86ce066ddb74fe1a280397894e69b83d7e1f28cf,2020-03-22T20:00:00Z,0.0,,0,0,0,69,0.0,0.0,0.0,0.0,0.0
20200322,MS,207.0,1114.0,,,33.0,,,,,,,3/22/2020 11:20,dbe44a236e83e149bd62ce3f41006c27edee0f94,2020-03-22T20:00:00Z,1.0,33.0,1321,1321,1321,28,0.0,33.0,419.0,67.0,486.0
20200322,MT,31.0,1146.0,,,,,,,,,,3/22/2020 00:00,77745b3217cb0d82c60680a338cccf513b69f141,2020-03-22T20:00:00Z,,,1177,1177,1177,30,0.0,0.0,0.0,11.0,11.0
20200322,NC,255.0,6183.0,,,,,,,,,,3/22/2020 10:16,c90f96825071c0c2910d2430136dbccd1816c6f4,2020-03-22T20:00:00Z,0.0,,6438,6438,6438,37,0.0,0.0,1091.0,71.0,1162.0
20200322,ND,28.0,1260.0,,,3.0,,,,,,,3/22/2020 11:39,58ff20c48f486143ef2209c34ed6207e981ec896,2020-03-22T20:00:00Z,0.0,3.0,1288,1288,1288,38,0.0,0.0,119.0,0.0,119.0
20200322,NE,48.0,356.0,,,,,,,,,,3/21/2020 00:00,6f44613da8786f96608b1371a22a2e7caafd9023,2020-03-22T20:00:00Z,0.0,,404,404,404,31,0.0,0.0,0.0,10.0,10.0
20200322,NH,65.0,1188.0,959.0,,,,,,,,,3/21/2020 09:00,86911330247703697a7cfe68ee6c89d6b86f8c43,2020-03-22T20:00:00Z,,,2212,1253,1253,33,0.0,0.0,215.0,10.0,225.0
20200322,NJ,1914.0,327.0,49.0,,,,,,,,,3/22/2020 13:30,abd0b321c43928525cc184d15d1cb5cab26b8725,2020-03-22T20:00:00Z,20.0,,2290,2241,2241,34,4.0,0.0,33.0,587.0,620.0
20200322,NM,57.0,4722.0,,,,,,,,,,3/21/2020 00:00,083019efe27992e6acd9634ad5c5d5e885dac047,2020-03-22T20:00:00Z,,,4779,4779,4779,35,0.0,0.0,951.0,0.0,951.0
20200322,NV,190.0,2448.0,,,,,,,,,,3/21/2020 14:00,a6638efc87821290d4eff47b0d3711c5d4436877,2020-03-22T20:00:00Z,2.0,,2638,2638,2638,32,0.0,0.0,64.0,66.0,130.0
20200322,NY,15168.0,46233.0,,2043.0,1974.0,,,,,,,3/22/2020 11:00,158fc2e8d902a0fd3ae2187878a8093152cc396d,2020-03-22T20:00:00Z,114.0,1974.0,61401,61401,61401,36,70.0,371.0,11152.0,4812.0,15964.0
20200322,OH,351.0,140.0,,,83.0,,,,,,,3/20/2020 14:00,57bf8be935019760d541377a94752cb7f1244018,2020-03-22T20:00:00Z,3.0,83.0,491,491,491,39,0.0,25.0,0.0,104.0,104.0
20200322,OK,67.0,669.0,102.0,,11.0,,,,,,,3/22/2020 08:00,fcb081cc967661023631a03ee9a9c38648286359,2020-03-22T20:00:00Z,2.0,11.0,838,736,736,40,1.0,1.0,109.0,14.0,123.0
20200322,OR,161.0,2864.0,,,43.0,,,,,,,3/22/2020 11:00,947754da65727fc21c3201568f258275d40ca4f8,2020-03-22T20:00:00Z,4.0,43.0,3025,3025,3025,41,1.0,43.0,861.0,47.0,908.0
20200322,PA,479.0,4964.0,,,,,,,,,,3/22/2020 12:00,263e8d82c415eb7fc0ab8198d2a3b1157b8dd454,2020-03-22T20:00:00Z,2.0,,5443,5443,5443,42,0.0,0.0,1198.0,108.0,1306.0
20200322,PR,23.0,183.0,69.0,,,,,,,,,3/22/2020 07:00,a9223cc0317856448928393e143d61b8c8da28c9,2020-03-22T20:00:00Z,1.0,,275,206,206,72,1.0,0.0,40.0,2.0,42.0
20200322,RI,83.0,932.0,216.0,,,,,,,,,3/22/2020 15:25,365a2fb9dd8bc3b39d97c41ad8fa885ad9e02a7d,2020-03-22T20:00:00Z,,,1231,1015,1015,44,0.0,0.0,70.0,17.0,87.0
20200322,SC,195.0,1466.0,,,,,,,,,,3/22/2020 15:40,43d0609c89969ab6607be4c995979b9e873f886b,2020-03-22T20:00:00Z,3.0,,1661,1661,1661,45,2.0,0.0,211.0,43.0,254.0
20200322,SD,21.0,740.0,277.0,,,,,,,,,3/22/2020 12:30,c0477c64020d543fdc41098347ced64869fb923b,2020-03-22T20:00:00Z,1.0,,1038,761,761,46,0.0,0.0,49.0,7.0,56.0
20200322,TN,505.0,3272.0,,,,,,,,,,3/22/2020 15:00,8a41c2fbc4e11313f40eb203f70ffdf28bc63002,2020-03-22T20:00:00Z,,,3777,3777,3777,47,0.0,0.0,0.0,134.0,134.0
20200322,TX,334.0,8422.0,,,,,,,,,,3/21/2020 21:00,8156ddffdc59ddaf52d4bcebb89c0f5f34ef7445,2020-03-22T20:00:00Z,5.0,,8756,8756,8756,48,0.0,0.0,2204.0,30.0,2234.0
20200322,UT,181.0,3508.0,,,,,,,,,,3/22/2020 15:00,fdb2d30d5fa2555cd5c3ea807c5d6c6bf33032f2,2020-03-22T20:00:00Z,1.0,,3689,3689,3689,49,1.0,0.0,1084.0,45.0,1129.0
20200322,VA,219.0,3118.0,,,32.0,,,,,,,3/21/2020 17:00,3fec7d22ce2ce39d390d3318a017432bdbd27214,2020-03-22T20:00:00Z,3.0,32.0,3337,3337,3337,51,1.0,7.0,480.0,67.0,547.0
20200322,VI,6.0,,,,,,,,,,,3/21/2020 20:30,76560e5af2f7abb0a2d1b0ca03127aa3aa5fcc24,2020-03-22T20:00:00Z,,,6,6,6,78,0.0,0.0,0.0,0.0,0.0
20200322,VT,52.0,1106.0,,,,,,,,,,3/22/2020 14:00,2cef00ca36ba52e4a02b8eeb359188099d058ea7,2020-03-22T20:00:00Z,2.0,,1158,1158,1158,50,0.0,0.0,327.0,23.0,350.0
20200322,WA,2284.0,43640.0,,,,,,,,,,3/21/2020 18:00,5a177fc6e35e400d967a2a7b685c4ee2c86d36b4,2020-03-22T20:00:00Z,126.0,,45924,45924,45924,53,15.0,0.0,1704.0,242.0,1946.0
20200322,WI,385.0,6230.0,,,,,,,,,,3/22/2020 04:00,ec440cda383a9dad38bb20d7182decc9583d11b0,2020-03-22T20:00:00Z,4.0,,6615,6615,6615,55,0.0,0.0,1602.0,104.0,1706.0
