adm0_name,adm1_name,latitude,longitude,name_alt,area_km2,population,pop_density_km2
EGY,Al Wadi at Jadid,24.8314,28.9556,,549300.8474874172,,
EGY,As Suways,29.6098,32.1523,El Suweiz|Es Suweis|Suez,11937.833122152082,,
EGY,Ash Sharqiyah,30.8161,31.8817,Charkieh|Sharqia|Sharqīya|Sharquia|Sharkia,6635.299442913696,,
EGY,Aswan,22.6543,32.2794,Assouan|Assuã|Assuán|Syene,18406.48027116527,,
EGY,Asyut,27.2223,31.1431,Asyiut|Assiout|Assiut|Assyut|Asyout,3286.6768011988856,,
EGY,Bani Suwayf,28.8948,30.5041,Beni Suwayf|Beni Souef|Beni Suef,6257.523023473709,,
EGY,Bur Sa`id,31.1245,32.4293,Bur Said|Canal|Port Said|Port-Saïd,545.5623089808668,,
EGY,Dumyat,31.4067,31.7285,Damietta|Damiette|Dumiāt,918.2194449931627,,
EGY,Janub Sina',28.925,33.7687,Janub Sina|Sina al-Janubiyah|Sina' al-Janūbīyah|Sinai al Janūbīa|South Sinai|Sud Sinaī,37813.010978206126,,
EGY,Kafr ash Shaykh,31.2075,30.853,Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh,4729.0536263091535,,
EGY,Luxor,25.705,32.6501,al-Aqṣur|Aqsur|Uqsur,15.124759154469047,,
EGY,Matruh,29.6121,27.5083,Marsā Matrūh|Mersa Matruh|Western Desert|Matrouh,210363.6049653216,,
EGY,Qina,26.1216,32.4417,Kena|Qena|Quena,4432.808411576257,,
EGY,Shamal Sina',30.5071,33.6723,Shamal Sina|Nord Sinaï|North Sinai|Sina ash-Shamālīyah|Sinai ash Shamālīya,36606.906093985315,,
EGY,Suhaj,26.5104,31.8037,Girga|Girgeh|Sawhāj|Sohag|Suhag,3298.846684664805,,
ERI,Anseba,15.2792,39.0563,Ansaba|A'Nseba,1678.3996465082246,,
ERI,Debub,15.6179,40.1691,Southern|al-Janubiyah,35699.58718633894,,
ERI,Debubawi Keyih Bahri,13.5712,41.7389,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,23718.658913126867,,
ERI,Gash Barka,15.0297,37.6058,Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka,36154.352212757905,,
ERI,Maekel,14.858,38.9679,Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay,10219.333852543003,,
ERI,Semenawi Keyih Bahri,16.6263,37.9175,Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri,24308.33058121485,,
ESP,Albacete,38.834,-1.94309,,24519.200500580326,,
ESP,Alicante,38.5418,-0.533879,,9452.85465293536,,
ESP,Almería,37.1563,-2.22473,,13761.240468565458,,
ESP,Asturias,43.3261,-5.84196,,20094.14513188444,,
ESP,Badajoz,38.5731,-6.26724,,36020.453162973194,,
ESP,Baleares,39.6162,2.99156,,8588.506035397248,,
ESP,Barcelona,41.6575,2.00777,,13879.197656550694,,
ESP,Bizkaia,43.2392,-2.7953,Biscay|Vizcaya,4137.88765904701,,
ESP,Burgos,42.348,-3.60703,,26479.40179007552,,
ESP,Cantabria,43.2182,-4.02085,,10031.81255210087,,
ESP,Castellón,40.222,-0.0975114,,11446.714668825562,,
ESP,Ceuta,35.8803,-5.341,,64.9572035303115,,
ESP,Ciudad Real,38.8936,-3.74727,,32514.635487750045,,
ESP,Cuenca,39.9115,-2.15126,,29082.067178201713,,
ESP,Cáceres,39.7279,-6.08204,,33899.0645949187,,
ESP,Cádiz,36.4828,-5.82488,,11484.694740447909,,
ESP,Córdoba,37.9699,-4.74788,,22072.784499198417,,
ESP,Gerona,42.0844,2.79123,,10641.269224205054,,
ESP,Gipuzkoa,43.1495,-2.2243,,3680.1280514558443,,
ESP,Granada,37.2665,-3.2411,,20000.687089949122,,
ESP,Guadalajara,40.8422,-2.53087,,21306.586305166846,,
ESP,Huelva,37.6217,-6.90248,,16095.394798215513,,
ESP,Huesca,42.1863,-0.0128081,,28211.293731024933,,
ESP,Jaén,37.9829,-3.43703,,21860.707497926953,,
ESP,La Coruña,43.1026,-8.39736,,14852.68723757753,,
ESP,La Rioja,42.3179,-2.40337,,9710.89849206834,,
ESP,León,42.6006,-5.75872,,28803.9892634084,,
ESP,Lugo,42.9467,-7.44266,,18376.5575407666,,
ESP,Lérida,42.0143,1.11518,,21838.033850203865,,
ESP,Madrid,40.4593,-3.67012,,13796.44822445138,,
ESP,Melilla,35.2934,-2.94015,,27.10421615650583,,
ESP,Murcia,37.9136,-1.45758,,18169.752592175668,,
ESP,Málaga,36.838,-4.68606,,11437.570506304217,,
ESP,Navarra,42.7493,-1.63845,,18613.213393757313,,
ESP,Orense,42.1609,-7.59234,,13415.523439793118,,
ESP,Palencia,42.3386,-4.59868,,14648.424661561918,,
ESP,Pontevedra,42.5257,-8.4998,,8085.497646412544,,
ESP,Salamanca,40.8324,-5.9926,,21892.66048406465,,
ESP,Segovia,41.2066,-4.04672,,12136.778786433055,,
ESP,Sevilla,37.438,-5.73917,,22161.81929994448,,
ESP,Soria,41.6463,-2.55925,,18318.61505207404,,
ESP,Tarragona,41.1476,0.873012,,10997.87605273884,,
ESP,Teruel,40.625,-0.809409,,25662.526739801757,,
ESP,Toledo,39.7401,-3.95134,,25941.849600678055,,
ESP,Valencia,39.3003,-0.712245,,17974.775236554487,,
ESP,Valladolid,41.5715,-4.83256,,14513.78490351982,,
ESP,Zamora,41.6837,-5.84292,,19073.442872264375,,
ESP,Zaragoza,41.5814,-1.0538,,30844.923582049312,,
ESP,Álava,42.8902,-2.6966,,5366.310977680428,,
ESP,Ávila,40.5611,-4.87934,,13993.080638816315,,
EST,Harju,59.3206,25.1734,Harjumaa|Harju maakond,17206.424590103798,,
EST,Hiiu,58.8594,22.5428,Hiiumaa|Hiiu maakond|Dagö,4001.024972531882,,
EST,Ida-Viru,59.1333,27.4446,Ida-Virumaa|Ida-Viru maakond,14811.886733294714,,
EST,Järva,58.9729,25.6829,Jaerva|Järvamaa|Järva maakond,9705.717574715842,,
EST,Jõgeva,58.7313,26.5975,Jogeva|Jõgevamaa|Jõgeva maakond,10941.823934011123,,
EST,Lääne,59.0075,23.2541,Laeaene|Läänemaa|Lääne maakond,8874.084696961825,,
EST,Lääne-Viru,59.229,26.3773,Laeaene-Viru|Lääne-Virumaa|Lääne-Viru maakond,13347.786089380586,,
EST,Pärnu,58.1294,23.9802,Paernu|Pärnumaa|Pärnu maakond,17631.029875389962,,
EST,Põlva,58.0905,27.1696,Polva|Põlvamaa|Põlva maakond,8011.42599280641,,
EST,Rapla,58.9829,24.6953,Raplamaa|Rapla maakond,10942.346961447529,,
EST,Saare,57.8027,23.2464,Saaremaa|Saare maakond|Ösel,10802.580999523136,,
EST,Tartu,58.3727,26.7967,Tartumaa|Tartu maakond|Dorpat,13443.512262132086,,
EST,Valga,57.9402,26.0733,Valgamaa|Valga maakond,7277.4516531952795,,
EST,Viljandi,58.3005,25.5603,Viljandimaa|Viljandi maakond|Vilyandi,13160.217448802832,,
EST,Võru,57.7735,26.9602,Voru|Võrumaa|Võru maakond,8541.550502728369,,
ETH,Addis Ababa,8.966,38.7815,Āddīs Ābaba|Addis Abeba|Adis-Abeba|Ādīs Ābeba,564.554808690637,,
ETH,Afar,12.1232,41.0236,,98439.94873246303,,
ETH,Amhara,11.6981,37.7222,Amara,162745.3923885758,,
ETH,Benshangul-Gumaz,10.5396,35.6017,Benishangul|Beni Shangul|Bénishangul|Benishangul-Gumuz|Binshangul Gumuz,51811.359885290876,,
ETH,Dire Dawa,9.56155,42.0364,,1089.461259677049,,
ETH,Gambela Peoples,7.86869,34.1775,Gambella|Gambela Hizboch,25962.973279036192,,
ETH,Harari People,9.29063,42.1676,Harari|Harer|Hareri Hizb,373.4926833977231,,
ETH,Oromiya,7.55642,40.2242,,331527.7072372776,,
ETH,Somali,7.09365,43.5345,Sumale,315415.35121365555,,
ETH,"Southern Nations, Nationalities and Peoples",6.21467,36.4494,"Southern Nations, Nationalities, and People's Region",115635.62297220185,,
ETH,Tigray,14.1003,38.2158,Tegr?|Tigrai|Tigre|Tigr?|Tigré,52156.72237649646,,
FJI,Central,-18.3823,178.132,,5043.174433109434,,
FJI,Eastern,-20.6657,-178.72,,1560.448366516094,,
FJI,Northern,-16.8107,178.308,,6898.284420658778,,
FJI,Rotuma,-12.4964,177.067,,41.47093255861794,,
FJI,Western,-21.6878,174.61,,7247.718811860902,,
FRA,AuvergneRhôneAlpes,45.514671877559906,4.533867163809792,,69712.0,7877698.0,113.00347142529263
FRA,BourgogneFrancheComté,47.23396279056981,4.802360564962161,,47783.0,2820940.0,59.03647740828328
FRA,Bretagne,48.18419915286389,-2.841888134228635,,27209.0,3293850.0,121.05737072292256
FRA,CentreValdeLoire,47.4795470217415,1.684971098893638,,39151.0,2578592.0,65.8627365839953
FRA,GrandEst,48.682613339684785,5.604253339039618,,57433.0,5559051.0,96.79193146797138
FRA,Guadeloupe,16.208302985455145,-61.52961014847313,,1628.0,397990.0,244.46560196560196
FRA,Guyane,3.9225129126161224,-53.244555239049376,,83534.0,259865.0,3.1108889793377545
FRA,HautsdeFrance,49.9647175625575,2.763303792030426,,31813.0,6009976.0,188.915726275422
FRA,IledeFrance,48.708923864050426,2.493693868065631,,12011.0,12082144.0,1005.92323703272
FRA,LaRéunion,-21.119474112491822,55.541687883262654,,2504.0,850727.0,339.74720447284346
FRA,Martinique,14.656417306391958,-61.01761800372517,,1128.0,380877.0,337.656914893617
FRA,Mayotte,-12.817400756961792,45.1421722757034,,376.0,256518.0,682.2287234042553
FRA,Normandie,49.11723404257112,0.10243489595675209,,29907.0,3339131.0,111.65048316447654
FRA,NouvelleAquitaine,45.19885027243979,0.20885497097397002,,84036.0,5911482.0,70.34463801228046
FRA,Occitanie,43.69734627090695,2.1446790382952683,,72724.0,5774185.0,79.39861668775094
FRA,Paca,43.95405260120755,6.054202190110254,,31401.0,5007977.0,159.48463424731696
FRA,PaysdelaLoire,47.484844735668716,-0.8043517054378287,,32082.0,3718512.0,115.90648962034786
FRO,Eysturoyar,62.1385,-6.95941,Østerø|Eysturoy,6025.907253274337,,
GAB,Estuaire,0.32201,10.1365,,19692.707954810314,,
GAB,Haut-Ogooué,-1.13187,13.6198,,33796.30532845927,,
GAB,Moyen-Ogooué,-0.374156,10.5724,,17858.262362998285,,
GAB,Ngounié,-1.48647,11.1859,N'Gounié,37467.808133580336,,
GAB,Nyanga,-2.97713,10.9768,,20108.5295864264,,
GAB,Ogooué-Ivindo,0.72338,12.8739,,42841.65858656287,,
GAB,Ogooué-Lolo,-0.972672,12.5284,,28997.558457225958,,
GAB,Ogooué-Maritime,-0.682548,8.99566,,21469.34577654489,,
GAB,Wouleu-Ntem,1.43947,11.8313,Woleu-Ntem,37909.96102495034,,
GEO,Abkhazia,43.1479,41.0701,Sokhumi,16149.099026585754,,
GEO,Ajaria,41.6552,42.0537,Batumi,5277.089152774368,,
GEO,Guria,41.9634,42.1824,Ozurgeti,3472.652452016687,,
GEO,Imereti,42.093,42.9894,Kutaisi,11295.262128996472,,
GEO,Kakheti,41.6527,45.8579,Telavi,20064.343000723336,,
GEO,Kvemo Kartli,41.4755,44.5029,Rustavi,11405.669951125168,,
GEO,Mtskheta-Mtianeti,42.2106,44.7435,Mtskheta,12682.098095016094,,
GEO,Racha-Lechkhumi-Kvemo Svaneti,42.6296,43.1304,Ambrolauri,9516.05257985489,,
GEO,Samegrelo-Zemo Svaneti,42.5492,42.3632,Zugdidi,13980.995794345115,,
GEO,Samtskhe-Javakheti,41.5149,43.2296,Akhaltsikhe,11621.19237996618,,
GEO,Shida Kartli,42.1586,43.9997,Gori,10403.050618720377,,
GEO,Tbilisi,41.7153,44.845,,420.07164519111234,,
GHA,Ashanti,6.75219,-1.3296,,25248.358851042634,,
GHA,Brong Ahafo,8.16555,-1.42805,,40534.591560934954,,
GHA,Central,5.49477,-1.26555,,9954.215631310779,,
GHA,Eastern,6.42584,-0.460431,,19479.040925307374,,
GHA,Greater Accra,5.83921,0.105309,,3242.235917959793,,
GHA,Northern,9.27258,-1.11905,,71298.27491148193,,
GHA,Upper East,10.8183,-0.779779,,8908.672314049454,,
GHA,Upper West,10.404,-2.14449,,19140.981862675326,,
GHA,Volta,7.33855,0.396325,,20327.470762960573,,
GHA,Western,5.70024,-2.34206,,25373.95173706518,,
GMB,Banjul,13.4063,-16.6831,,220.40702915337405,,
GMB,Central River,13.637,-14.9804,,3211.749114943697,,
GMB,Lower River,13.4062,-15.7046,South Bank,1555.6443476706645,,
GMB,North Bank,13.5236,-15.9799,,2267.0879790428,,
GMB,Upper River,13.3797,-14.1857,,2088.2519577016737,,
GMB,West Coast,13.2212,-16.3138,,1754.5895904682698,,
GNB,Bafatá,12.1429,-14.707,,6237.674877841443,,
GNB,Biombo,11.8108,-15.7839,,891.7547629586811,,
GNB,Bissau,11.8919,-15.6119,,133.30964900091962,,
GNB,Bolama,11.5187,-15.962,,1438.145647383377,,
GNB,Cacheu,12.19,-16.0628,,4818.130827169627,,
GNB,Gabú,12.1569,-14.1098,,9237.089411734933,,
GNB,Oio,12.2794,-15.3013,,5618.380906795606,,
GNB,Quinara,11.5576,-15.1905,,2668.477142373339,,
GNB,Tombali,11.2932,-14.9293,,3267.928600996425,,
GNQ,Annobón,-1.44699,5.62933,,14.190733201880702,,
GNQ,Bioko Norte,3.66783,8.79508,,638.396094581495,,
GNQ,Bioko Sur,3.42557,8.64291,,1354.551231561213,,
GNQ,Centro Sur,1.46235,10.4494,,8338.285955662064,,
GNQ,Kié-Ntem,2.04853,10.8707,,3316.720218280859,,
GNQ,Litoral,1.30717,9.7992,,7198.265227655097,,
GNQ,Wele-Nzás,1.33965,10.9267,,5837.734267254982,,
GRC,Anatoliki Makedonia kai Thraki,41.1043,25.2076,Macedonia East and Thrace,24769.98559102263,,
GRC,Attiki,38.0626,23.7997,Attica,6074.968454356548,,
GRC,Ayion Oros,40.2922,24.1925,Mount Athos|Holy Mountain,573.7426070307575,,
GRC,Dytiki Ellada,38.0299,21.7273,Greece West,17700.55762709092,,
GRC,Dytiki Makedonia,40.3834,21.4551,Macedonia West,16673.482835834173,,
GRC,Ionioi Nisoi,38.2419,20.5554,Ionian Islands,3659.2294380111,,
GRC,Ipeiros,39.6365,20.6925,Epirus,14643.011150327635,,
GRC,Kentriki Makedonia,40.8836,22.8519,Macedonia Central,33407.17956815535,,
GRC,Kriti,35.1921,25.0652,Crete,12434.464402727328,,
GRC,Notio Aigaio,37.0538,25.4867,Aegean South,7826.221449128266,,
GRC,Peloponnisos,37.3319,22.3501,Peloponnese,24506.541338482963,,
GRC,Stereá Elláda,38.6373,22.6102,Greece Central,25315.309181648016,,
GRC,Thessalia,39.5322,22.1914,Thessaly,23683.038321188164,,
GRC,Voreio Aigaio,39.9531,25.2262,Aegean North,6258.408015643399,,
GRL,Kommune Kujalleq,61.5451,-44.296,Kujalleq,215396.78288210917,,
GRL,Kommuneqarfik Sermersooq,64.0596,-44.037,Sermersooq,3723075.894752521,,
GRL,Nationalparken,77.0582,-33.4567,National Park,21302580.844309397,,
GRL,Pituffik,76.4432,-68.3611,Thule Air Base,12014.137834741945,,
GRL,Qaasuitsup Kommunia,74.5573,-49.3311,Qaasuitsup,9269247.377611674,,
GRL,Qeqqata Kommunia,66.5487,-47.3782,Qeqqata,650706.943257454,,
GTM,Alta Verapaz,15.6455,-90.1072,,10684.993203526057,,
GTM,Baja Verapaz,15.0766,-90.3946,,3087.9567144231405,,
GTM,Chimaltenango,14.7313,-90.8859,,1851.3464308807959,,
GTM,Chiquimula,14.6668,-89.4399,,2536.371796861356,,
GTM,El Progreso,14.9038,-90.0911,Guastatoya,2054.6005275928214,,
GTM,Escuintla,14.1674,-91.0243,,5102.988615973997,,
GTM,Guatemala,14.6006,-90.4872,,2357.126542642795,,
GTM,Huehuetenango,15.6369,-91.5504,,7862.342368985721,,
GTM,Izabal,15.5246,-88.9414,,9301.121055071168,,
GTM,Jalapa,14.6255,-89.9727,,2122.5201520311502,,
GTM,Jutiapa,14.2384,-89.8946,,3535.432681323947,,
GTM,Petén,16.888,-90.0321,,39398.490430902144,,
GTM,Quezaltenango,14.7269,-91.7831,,2047.9952164187748,,
GTM,Quiché,15.5049,-90.8819,,7589.738989915609,,
GTM,Retalhuleu,14.3957,-91.8364,,2125.530948772954,,
GTM,Sacatepéquez,14.6139,-90.7545,,728.9387797965804,,
GTM,San Marcos,15.0311,-91.9311,,3885.6602125198224,,
GTM,Santa Rosa,14.1651,-90.3389,,3289.7287381889582,,
GTM,Sololá,14.7372,-91.2727,,1207.0481239329727,,
GTM,Suchitepéquez,14.5182,-91.3803,,2458.645891806313,,
GTM,Totonicapán,15.0474,-91.3884,,1397.1473384124065,,
GTM,Zacapa,15.0329,-89.5127,,2763.188743721028,,
GUY,Barima-Waini,7.74233,-59.7502,,20152.363351172797,,
GUY,Cuyuni-Mazaruni,7.16881,-58.8206,,5653.244150994374,,
GUY,Demerara-Mahaica,6.54128,-58.3773,Essequibo Islands-West Demerara,3226.5353333586713,,
GUY,East Berbice-Corentyne,6.56415,-58.0942,,2143.273049365411,,
GUY,Essequibo Islands-West Demerara,6.23705,-57.8277,Mahaica-Berbice,3874.905615453608,,
GUY,Mahaica-Berbice,2.56716,-57.4923,,36465.441391856315,,
GUY,Pomeroon-Supenaam,6.18361,-59.9838,,48525.25598058803,,
GUY,Potaro-Siparuni,4.93151,-59.2238,,20722.001346728215,,
GUY,Upper Demerara-Berbice,2.6693,-58.9648,Upper Demerara-Berbice,55502.14283773287,,
GUY,Upper Takutu-Upper Essequibo,5.36479,-58.2455,Upper Takutu-Upper Essequibo,16643.665431837893,,
HND,Atlántida,15.6343,-87.0783,,4872.620814201521,,
HND,Choluteca,13.2587,-87.1074,,4732.391462134757,,
HND,Colón,15.7786,-85.7236,,8952.321481385428,,
HND,Comayagua,14.6577,-87.678,,5447.884226662725,,
HND,Copán,14.8909,-88.9362,,3514.2661180917744,,
HND,Cortés,15.5336,-88.0359,Cortez,4270.925530656647,,
HND,El Paraíso,14.037,-86.5592,Paraiso,8098.312577238827,,
HND,Francisco Morazán,14.3474,-87.1815,Tegucigalpa,9141.875212191624,,
HND,Gracias a Dios,15.1219,-84.3701,,17225.096534119908,,
HND,Intibucá,14.3981,-88.1754,,3342.0416704180225,,
HND,Islas de la Bahía,16.1048,-86.9319,Islas de Bahia,279.38261855091224,,
HND,La Paz,14.138,-87.9144,,2765.330588593199,,
HND,Lempira,14.4408,-88.6478,Gracias,4576.804057397123,,
HND,Ocotepeque,14.5248,-89.0399,,1791.3729138520816,,
HND,Olancho,14.8052,-85.9937,,25559.74398005389,,
HND,Santa Bárbara,15.0527,-88.33,,5452.269248956569,,
HND,Valle,13.5753,-87.5992,,1688.5030443303542,,
HND,Yoro,15.233,-87.206,,8347.04473147428,,
HRV,Bjelovarsko-bilogorska,45.7207,16.9948,Bjelovar-Bilogora,5467.28208603857,,
HRV,Brodsko-Posavska,45.1454,17.8112,Slavonski Brod-Posavina,3699.7226519169412,,
HRV,Dubrovacko-Neretvanska,42.761,16.8699,Dubrovnik-Neretva,2682.574342801458,,
HRV,Grad Zagreb,45.8251,15.9958,,1445.16603855404,,
HRV,Koprivničko-Križevačka,46.1914,16.831,Koprivnica-Križevci,3468.5023807962357,,
HRV,Krapinsko-Zagorska,46.0883,15.9228,Krapina-Zagorje,2640.121312445235,,
HRV,Licko-Senjska,44.7521,15.2031,Lika-Senj,7426.862329827184,,
HRV,Medimurska,46.398,16.5464,Medimurje,1698.2444847195907,,
HRV,Osjecko-Baranjska,45.4948,18.506,Osijek-Baranja,7286.236784967875,,
HRV,Primorsko-Goranska,45.3736,14.6925,Primorje-Gorski Kotar,6818.831127332072,,
HRV,Sisacko-Moslavacka,45.4687,16.4156,Sisak-Moslavina,10231.452843220988,,
HRV,Splitsko-Dalmatinska,43.5266,16.788,Split-Dalmacia,7957.182729870771,,
HRV,Varaždinska,46.1918,16.3267,Varaždin|Varasd,2479.212399910626,,
HRV,Viroviticko-Podravska,45.7303,17.6078,Virovitica-Podravina,4268.685679567742,,
HRV,Vukovarsko-Srijemska,45.1467,18.9549,Vukovar-Srijem,4818.634268975416,,
HRV,Zadarska,44.2007,15.7536,Zadar-Knin,11798.403299788843,,
HRV,Zagrebacka,45.7203,15.5948,Zagreb,5487.658970933436,,
HRV,Šibensko-Kninska,43.7911,16.0356,Šibenik,3370.9180679600468,,
HTI,Centre,19.029,-72.0025,Plateau Central,3889.3510969292834,,
HTI,Grand'Anse,18.5137,-74.1273,Grande-Asne|Grande Anse,2091.7971610619793,,
HTI,L'Artibonite,19.3089,-72.5089,Artibonite,5560.749312280271,,
HTI,Nippes,18.4297,-73.3909,,1336.185991067688,,
HTI,Nord,19.6412,-72.3274,,2307.9900016545757,,
HTI,Nord-Est,19.4929,-71.9088,,1753.0286655612877,,
HTI,Nord-Ouest,19.8257,-73.0166,,2370.449251791805,,
HTI,Ouest,18.5501,-72.2399,,5526.037514131573,,
HTI,Sud,18.2929,-73.7855,,2956.801181765095,,
HTI,Sud-Est,18.2947,-72.3683,,2247.0629222673506,,
HUN,Baranya,45.9602,17.9611,,8932.337929867592,,
HUN,Borsod-Abaúj-Zemplén,48.2104,21.0983,,15123.727676338136,,
HUN,Budapest,47.4757,19.1282,Budapeste,1174.4707127312022,,
HUN,Bács-Kiskun,46.6096,19.4699,Bacs-Bodrog-Kiskun,17167.864187329,,
HUN,Békés,46.592,20.8362,,11398.42660455699,,
HUN,Békéscsaba,46.7499,21.0968,,563.8540146905406,,
HUN,Csongrád,46.5997,20.1413,,7186.489646758981,,
HUN,Debrecen,47.5252,21.6192,,1651.607453535435,,
HUN,Dunaújváros,46.9489,18.8971,,281.0393561849675,,
HUN,Eger,47.9316,20.3836,,448.6731766461859,,
HUN,Fejér,46.989,18.6516,,8504.186754925093,,
HUN,Gyor-Moson-Sopron,47.7217,17.1682,Gyor-Sopron,8344.963536867932,,
HUN,Gyôr,47.6621,17.6657,,524.0560820219415,,
HUN,Hajdú-Bihar,47.2906,21.3746,,12024.078287653474,,
HUN,Heves,47.8614,20.1774,,7385.59844317026,,
HUN,Hódmezôvásárhely,46.3767,20.3919,,1544.741482006436,,
HUN,Jász-Nagykun-Szolnok,47.2052,20.5204,,11351.126627755564,,
HUN,Kaposvár,46.356,17.7984,,415.55175771975536,,
HUN,Kecskemét,46.9282,19.6684,,519.1580195514053,,
HUN,Komárom-Esztergom,47.6697,18.2244,Komarom,5002.845013517412,,
HUN,Miskolc,48.1181,20.7319,,988.419218849302,,
HUN,Nagykanizsa,46.4513,16.9898,,334.7699828089442,,
HUN,Nyíregyháza,47.9357,21.7602,,760.839429526089,,
HUN,Nógrád,47.9662,19.5146,,5264.946641620374,,
HUN,Pest,47.4344,19.4435,,13694.103110526043,,
HUN,Pécs,46.0699,18.2337,,522.1352319667689,,
HUN,Salgótarján,48.1057,19.7907,,247.58288400483838,,
HUN,Somogy,46.3623,17.5491,,12256.601041414338,,
HUN,Sopron,47.6911,16.6001,,423.9355693777531,,
HUN,Szabolcs-Szatmár-Bereg,47.9535,22.182,Szabolcs-Szatmár,11949.147953822649,,
HUN,Szeged,46.2689,20.1431,,522.2769403146981,,
HUN,Szekszárd,46.356,18.6981,,252.41845045105924,,
HUN,Szolnok,47.206,20.168,,701.8983095158756,,
HUN,Szombathely,47.2308,16.625,,315.20823415738,,
HUN,Székesfehérvár,47.1977,18.4618,,637.1025527408373,,
HUN,Tatabánya,47.5667,18.4452,,207.34992443060895,,
HUN,Tolna,46.5078,18.5198,,7409.4015105714725,,
HUN,Vas,47.1693,16.814,,7114.286305861627,,
HUN,Veszprém,47.1365,17.6638,,10305.589800276503,,
HUN,Zala,46.6712,16.7964,,6523.321471543592,,
HUN,Zalaegerszeg,46.8452,16.8447,,233.8708367983537,,
HUN,Érd,47.3677,18.893,,241.51158316754862,,
IDN,Aceh,4.41533,96.9956,Achin|Atjeh|Nanggroe Aceh Darussalam,56237.790022220564,,
IDN,Bali,-8.3412,115.179,Penida|Lembongan|Ceningan|Menjangan,5705.185262337052,,
IDN,Bangka-Belitung,-2.95817,106.819,Babel|Kepulauan Bangka Belitung,16570.012396545786,,
IDN,Banten,-6.25794,106.167,,9636.08734003225,,
IDN,Bengkulu,-3.48606,102.368,Bencoolen|Benkoelen|Benkulen,21084.07954978489,,
IDN,Gorontalo,0.760501,122.331,,11908.739439439261,,
IDN,Jakarta Raya,-6.22462,106.837,Jawa|Djakarta,825.6302513425426,,
IDN,Jambi,-1.65497,102.823,Djambi,50980.18431928946,,
IDN,Jawa Barat,-6.90763,107.638,Jabar,37642.20243128898,,
IDN,Jawa Tengah,-7.2901,109.896,Jateng,34610.12251515939,,
IDN,Jawa Timur,-7.88129,112.616,Jatim,48116.741628971344,,
IDN,Kalimantan Barat,-0.0636474,111.304,Kalbar,148199.87760722733,,
IDN,Kalimantan Selatan,-3.00713,115.451,Kalsel,38740.316943828504,,
IDN,Kalimantan Tengah,-1.84217,113.286,Kalteng,152196.8624357015,,
IDN,Kalimantan Timur,1.28915,116.354,Kaltim,195972.69421928647,,
IDN,Kepulauan Riau,-0.142639,104.601,Rhio|Riou|Riouw,6819.564776521307,,
IDN,Lampung,-4.919,105.059,,33169.386512055025,,
IDN,Maluku,-8.24814,128.161,Molucas||Moluccas|Molucche|Moluckerna|Moluqu,45296.55453117967,,
IDN,Maluku Utara,-2.28945,125.976,Malut,31381.67490571599,,
IDN,Nusa Tenggara Barat,-8.57106,116.294,NTB,20092.017164476347,,
IDN,Nusa Tenggara Timur,-8.58443,120.689,NTT,47682.80926759906,,
IDN,Papua,-4.10825,138.689,New Guinea|Yos Sudarso or Frederick Hendrik|Waigeo|Supiori Biak|Yapen|Misool|Salawati|Batanta,314961.01075004414,,
IDN,Papua Barat,-1.32525,132.825,West Papua|Irian Jaya Barat|New Guinea|Yos Sudarso or Frederick Hendrik|Waigeo|Supiori Biak|Yapen|Misool|Salawati|Batanta,95474.84856044347,,
IDN,Riau,0.396892,101.745,Rhio|Riou|Riouw,88289.5713099919,,
IDN,Sulawesi Barat,-2.69615,119.316,Sulsel,16669.206443838757,,
IDN,Sulawesi Selatan,-3.7444,119.99,Sulsel,47015.53652646316,,
IDN,Sulawesi Tengah,-1.30097,120.153,Sulteng,60768.57057190164,,
IDN,Sulawesi Tenggara,-4.0746,122.119,Sultra,34967.62825568882,,
IDN,Sulawesi Utara,0.853039,124.446,Sulut,14877.366824392724,,
IDN,Sumatera Barat,-0.642611,100.611,Sumbar,41672.74881080299,,
IDN,Sumatera Selatan,-3.3824,104.073,Sumsel,84981.56316090081,,
IDN,Sumatera Utara,2.36304,99.2161,Sumut,73252.3395777307,,
IDN,Yogyakarta,-7.83533,110.443,Jawa|Daerah Istimewa Yogyakarta,3099.2882321766633,,
IND,Andaman and Nicobar,6.83654,93.7895,Andaman & Nicobar Islands|Andaman et Nicobar|Iihas de Andama e Nicobar|Inseln Andamanen und Nikobare,7390.89470119456,,
IND,Andhra Pradesh,16.4854,79.208,,300304.29850741144,,
IND,Arunachal Pradesh,28.4056,94.4673,Agence de la Frontisre du Nord-Est(French-obsolete)|North East Frontier Agency,105396.10833894963,,
IND,Assam,26.3302,92.9929,,98945.60622359934,,
IND,Bihar,25.6853,85.8134,,116421.7568624378,,
IND,Chandigarh,30.7452,76.7605,,160.4650551565119,,
IND,Chhattisgarh,21.8044,82.3069,,154865.11472232392,,
IND,Dadra and Nagar Haveli,20.1841,73.029,DAdra et Nagar Haveli|Dadra e Nagar Haveli,584.8212232203105,,
